# MJD residual_us
5.557847579292882438e+04 4.781866720066481058e-01
5.557947332909812394e+04 -1.198401630659858830e+00
5.557947332909892430e+04 -1.171758391133369104e+00
5.557947332909903344e+04 -1.004271842433083872e+00
5.557947332909937541e+04 1.426702096049628832e+00
5.557947332910176192e+04 7.654504640665021897e-01
5.557947332910189289e+04 7.215752036281706250e-01
5.557947332910234400e+04 -2.333780166231082021e+01
5.557947332910443220e+04 -1.302961096618841519e-01
5.557947332910457772e+04 2.455656258932426006e+00
5.557947332910547266e+04 -9.682204281252870803e-02
5.557947332911028207e+04 -1.701426023786011266e-01
5.557947332911130070e+04 -1.039725859231096061e+00
5.557947332911325066e+04 9.019637087873658698e-01
5.557947332911330886e+04 1.636473488870792137e+00
5.557947332911370904e+04 2.569381661913556006e-02
5.557947332911379635e+04 -2.549506562906164397e+00
5.557947332911424019e+04 4.683482136730106604e-01
5.557947332911565900e+04 1.890959468738956595e+00
5.557947332911571721e+04 -1.659280175719413553e+00
5.557947332911659760e+04 -5.033272884668523739e-01
5.557947332912024285e+04 7.344200028795134116e+00
5.557947332912027923e+04 2.136692778562352402e+00
5.557947332912037382e+04 1.095600661646485952e+00
5.557947332912167622e+04 -2.055836172881737145e+00
5.557947332912208367e+04 4.426167011420900188e+00
5.557947332912219281e+04 -1.017238362477276059e+00
5.557947332912412821e+04 1.155321978032599839e+00
5.557947332912436104e+04 -2.270600482964730382e+00
5.557947332912472484e+04 -3.300214086131237901e-01
5.557947332912524871e+04 -5.336811232800827476e+00
5.557947332912623824e+04 2.811274638786761759e+00
5.557947332912744605e+04 -1.120679986697044050e+00
5.557947332912750426e+04 -1.532193214449763641e+00
5.557947332912792626e+04 -4.681788726391763467e-01
5.557947332912885759e+04 7.744656926914185169e-01
5.557947332912933052e+04 8.194471425575866608e-01
5.557947332913172431e+04 -3.708924362568875033e+00
5.557947332913239370e+04 -4.586504878256166505e-03
5.557947332913303399e+04 -9.343322626162937627e-01
5.557947332913306309e+04 -2.896067563459227001e-01
5.557947332913611899e+04 -2.226873718772548028e+00
5.557947332913620630e+04 5.191038001829244575e-01
5.557947332913780701e+04 -3.722287764316629666e-01
5.557947332913846185e+04 8.063902334939991867e-01
5.557947332913876744e+04 -1.344816777243515560e+00
5.557947332914003346e+04 -6.992132062133054049e-01
5.557947332914022263e+04 -1.947263895751537133e+00
5.557947332914238359e+04 -2.354051069061593449e+00
5.557947332914270373e+04 -1.450295198233016170e-01
5.557947332914284925e+04 1.202479220722780795e+00
5.557947332914310391e+04 -1.636067414690922650e+00
5.557947332914335129e+04 -3.332606897273038715e+00
5.557947332914568688e+04 -2.516756499925801860e-01
5.557947332914831350e+04 -1.922247658574161022e+00
5.557947332914846629e+04 -2.128808089087285360e+00
5.557947332914872095e+04 2.511942792581522088e+00
5.557947332914915751e+04 -8.491018736851492221e-01
5.561632733602623193e+04 -3.533322171243551857e+00
5.561632733602711960e+04 -1.187901439588560537e+00
5.561632733602719236e+04 -1.146677590385297041e+00
5.561632733602752705e+04 -2.951963671800839073e+00
5.561632733602987719e+04 -3.468765042318973979e+00
5.561632733603011002e+04 1.589109642727921878e+00
5.561632733603071392e+04 -8.408576603197671417e+00
5.561632733603167435e+04 -3.215925433872291350e+00
5.561632733603276574e+04 -1.294579851551837191e+00
5.561632733603345696e+04 -8.305721247196986567e-01
5.561632733603366069e+04 7.090895579890003908e-03
5.561632733603848465e+04 -1.154358504914477335e+00
5.561632733603951056e+04 -1.317681594079963825e-01
5.561632733604133682e+04 -5.393451605831904860e-01
5.561632733604138775e+04 -3.049056543469084168e+00
5.561632733604199893e+04 1.101731158428976981e-01
5.561632733604209352e+04 -7.658277613977995113e-01
5.561632733604390523e+04 -2.301614677244108176e+00
5.561632733604479290e+04 -3.345659502140165387e+00
5.561632733604573150e+04 -1.506191306556237341e+00
5.561632733604678651e+04 -2.411053306792588710e-02
5.561632733604766690e+04 -2.406943710274968229e+00
5.561632733604837267e+04 -8.330728875896642460e-01
5.561632733604848909e+04 -2.633245533050784459e+00
5.561632733604995155e+04 -2.376951772791455753e+00
5.561632733604996611e+04 8.310879569945543999e-01
5.561632733605038811e+04 -1.864639723570006291e+00
5.561632733605233079e+04 -1.282758259086500319e+00
5.561632733605273825e+04 -2.101179178852214058e+00
5.561632733605287649e+04 -3.370738150783633369e+00
5.561632733605441172e+04 -1.100407020932404167e+00
5.561632733605559770e+04 -5.237099231757484930e+00
5.561632733605572139e+04 -1.298077045754672199e+00
5.561632733605615067e+04 -2.120993743175599189e+00
5.561632733605703106e+04 -1.629804746939272908e+00
5.561632733605746762e+04 -2.584741955260927426e-01
5.561632733605991234e+04 -3.628633087957982895e+00
5.561632733606061083e+04 4.038922343713337026e-01
5.561632733606109105e+04 2.065784744992606115e+00
5.561632733606124384e+04 -2.646115207717216755e+00
5.561632733606430702e+04 -3.104904044738971081e+00
5.561632733606437250e+04 -1.128651437374253774e+00
5.561632733606547845e+04 2.386761717513738168e-01
5.561632733606632974e+04 -1.353044330145199536e+00
5.561632733606667171e+04 -2.334951008445285581e+00
5.561632733606694092e+04 -2.402714795438924522e+00
5.561632733606826514e+04 -2.741459297938120820e-01
5.561632733607076079e+04 -8.418061885589591675e-01
5.561632733607096452e+04 -4.428309046796501391e+00
5.561632733607132104e+04 -2.041285692904585503e+00
5.561632733607159025e+04 1.792788385220537739e+00
5.561632733607384580e+04 -3.524479112179276008e+00
5.561632733607556293e+04 -1.774194749066412058e+00
5.561632733607650880e+04 -3.065591277660087766e+00
5.561632733607655973e+04 -1.412653736317582176e+00
5.561632733607689443e+04 -1.851940066344819336e+00
5.561632733607745467e+04 2.399308574253755100e-01
5.561732460521351459e+04 3.328290189229528018e+00
5.561732460521440953e+04 2.776964517540817301e+00
5.561732460521721077e+04 5.802767651822525741e-01
5.561732460521927715e+04 9.200921314834340503e-01
5.561732460521939356e+04 1.904719669158539685e-01
5.561732460522009933e+04 -1.681486196587934634e-01
5.561732460522105248e+04 -1.579213753575192447e+00
5.561732460522114707e+04 4.585287239584797447e+00
5.561732460522145266e+04 2.101653088793895563e+00
5.561732460522234032e+04 -1.703490046767177191e+00
5.561732460522466135e+04 3.327227622506618299e-01
5.561732460522578913e+04 -2.057233930533439281e+00
5.561732460522629117e+04 2.549491941751789170e+00
5.561732460522629117e+04 3.909268343834023107e-01
5.561732460522744805e+04 -8.951475026638785470e-01
5.561732460522880137e+04 -3.701212198358724503e+00
5.561732460522914334e+04 2.205744653106865183e+00
5.561732460522982001e+04 -2.674946032729772494e+00
5.561732460523113696e+04 -2.989981894999289125e+00
5.561732460523180634e+04 4.128203461529112439e-01
5.561732460523328336e+04 2.787064414398608303e+00
5.561732460523337068e+04 -9.138106830497215727e-01
5.561732460523350164e+04 -3.186872272244456461e-01
5.561732460523717600e+04 2.783943841109923323e+00
5.561732460523732152e+04 3.940578950262078717e+00
5.561732460523826740e+04 2.859298153613372584e+00
5.561732460523874033e+04 5.512355760665241355e+00
5.561732460524182534e+04 3.660986344193490005e+00
5.561732460524195631e+04 -1.056455316254756527e+00
5.561732460524374619e+04 1.927613336185184600e+00
5.561732460524427734e+04 -1.669600620852063066e+00
5.561732460524608905e+04 5.979951651034524085e-01
5.561732460524649650e+04 -3.663377937382811034e+00
5.561732460524776252e+04 4.291807586636560146e-01
5.561732460524963244e+04 5.779912142632297467e-01
5.561732460525092029e+04 2.469893649575729100e+00
5.561732460525174247e+04 1.901706121530574611e+00
5.561732460525237548e+04 1.367705011892836442e+00
5.561732460525290662e+04 2.952364409679492763e+00
5.561732460525351780e+04 3.895827777182832907e+00
5.561732460525490751e+04 3.241323039853154064e+00
5.561732460525527131e+04 3.348304900667298245e+00
5.561732460525818169e+04 -2.047109780046292016e-01
5.561732460525861825e+04 -2.021859542156812850e+00
5.561732460525917850e+04 -2.143589877969132917e+00
5.561732460526044451e+04 1.827001749118975837e+00
5.561732460526197974e+04 1.747041900865330399e+00
5.561732460526237992e+04 7.836757321387115560e-01
5.561732460526270006e+04 -1.851605367765202681e+00
5.561732460526336217e+04 1.149785694606201947e+00
5.563930969467048271e+04 -6.328986873772633748e-02
5.563930969467124669e+04 -2.925697053211370413e+00
5.563930969467143586e+04 7.851113362068511126e-02
5.563930969467174873e+04 -6.604685986990467272e-01
5.563930969467412069e+04 -5.755631798120695031e-01
5.563930969467428804e+04 -2.981700398800212204e-01
5.563930969467593968e+04 1.214776431624635444e+00
5.563930969467709656e+04 6.564176333748453773e-01
5.563930969467732939e+04 -1.856400149696929847e-01
5.563930969467781688e+04 -3.535713176046583417e+00
5.563930969468266994e+04 -1.985748096859809353e+00
5.563930969468374678e+04 -4.817286170803676826e-01
5.563930969468560943e+04 -1.990243874515058575e+00
5.563930969468619151e+04 -3.200119007814693495e-01
5.563930969468630065e+04 9.569365578416545726e-02
5.563930969468755939e+04 -3.889915461271043373e+00
5.563930969468815601e+04 -2.238777091825329357e+00
5.563930969468905096e+04 2.397131521043051716e+00
5.563930969469001138e+04 -6.892876310501446779e-01
5.563930969469081901e+04 1.336128011666384884e-03
5.563930969469257252e+04 -4.962080771399738910e-01
5.563930969469263800e+04 -4.146224286368971335e+00
5.563930969469346746e+04 2.163654531820920823e+00
5.563930969469407864e+04 -1.976909342034482098e+00
5.563930969469412958e+04 -4.463296053696821808e+00
5.563930969469456613e+04 -3.443438899959236021e+00
5.563930969469632691e+04 -3.517599677849340689e-01
5.563930969469709817e+04 -1.973255043107429163e+00
5.563930969469723641e+04 -5.976460780985765053e-01
5.563930969469811680e+04 -2.574578755243957850e+00
5.563930969469854608e+04 -2.934882299277719486e+00
5.563930969469981937e+04 -2.440549056434184738e+00
5.563930969470031414e+04 -3.520536429265914258e+00
5.563930969470121636e+04 -2.749485812016299491e+00
5.563930969470162381e+04 -3.633580810739001965e+00
5.563930969470414129e+04 -7.148677235395143326e-01
5.563930969470478158e+04 -1.478351488593888874e+00
5.563930969470524724e+04 -1.103551267544445436e+00
5.563930969470546552e+04 8.850997003299129195e-01
5.563930969470849959e+04 -3.500898338742147065e+00
5.563930969470861601e+04 1.934892836444003450e+00
5.563930969471052958e+04 -7.143339979011696927e-01
5.563930969471084973e+04 -1.501790222171351941e+00
5.563930969471116987e+04 1.262962387441309398e+00
5.563930969471118442e+04 2.799968663347829900e-01
5.563930969471246499e+04 2.388612540310801613e-01
5.563930969471493881e+04 -2.104004911784794540e+00
5.563930969471521530e+04 -5.770653592296682843e-01
5.563930969471552089e+04 -1.658625931422808675e+00
5.563930969471573189e+04 -2.563661052972498133e+00
5.563930969471806748e+04 -1.676439024602559114e+00
5.563930969472068682e+04 -4.244199527036862207e+00
5.563930969472096331e+04 -7.133633920024060604e-01
5.563930969472118886e+04 -1.741112367981159759e+00
5.563930969472162542e+04 -1.912438297889770045e+00
5.563930969472262950e+04 -1.712179273296060789e+00
5.564130425647683296e+04 2.818552074964518539e+00
5.564130425647732773e+04 1.559405057208899548e+00
5.564130425647745869e+04 -1.393645096765959046e+00
5.564130425647759694e+04 -1.459172831589857999e+00
5.564130425648107484e+04 1.641878581050250530e+00
5.564130425648121309e+04 1.379651427301143762e+00
5.564130425648132950e+04 -4.434794487876136948e-02
5.564130425648224627e+04 2.619663950498194449e+00
5.564130425648277014e+04 2.666311140865640805e+00
5.564130425648586242e+04 1.806220883150795764e+00
5.564130425648600067e+04 -2.420361055380881421e+00
5.564130425648777600e+04 2.375802911746528745e-02
5.564130425648837991e+04 2.119513528620261322e+00
5.564130425649014069e+04 4.840081552900948880e-01
5.564130425649058452e+04 -1.388882456291534062e+00
5.564130425649177778e+04 1.307344516022460157e+00
5.564130425649361132e+04 -2.591633182301873450e+00
5.564130425649366225e+04 -2.436120654156196963e+01
5.564130425649492827e+04 -1.466094047932266609e+00
5.564130425649579411e+04 1.532441151874932350e+00
5.564130425649639074e+04 3.033854414929459065e+00
5.564130425649696554e+04 2.640098325240473720e+00
5.564130425649748213e+04 1.256154201370553114e+00
5.564130425649753306e+04 -2.856758660715464360e-01
5.564130425649894460e+04 1.130868564127605058e+00
5.564130425649914105e+04 2.987878685848962323e+00
5.564130425649930112e+04 1.015764604283890815e+00
5.564130425650181132e+04 7.873623128648949976e-01
5.564130425650227698e+04 2.502244310062306187e+00
5.564130425650274265e+04 4.035270056591223842e+00
5.564130425650318648e+04 -1.347628477414782866e+00
5.564130425650462712e+04 2.310171948082427651e+00
5.564130425650553661e+04 -6.276089179728446821e-01
5.564130425650601683e+04 -4.317036311466259657e-01
5.564130425650643883e+04 8.655122286117501451e-01
5.564130425650680991e+04 2.635290490256350537e+00
5.564130425650742109e+04 1.244072202444470365e+00
5.564130425651102269e+04 5.863973930719466043e-01
5.564130425651294354e+04 7.501887525780712718e-01
5.564130425651479163e+04 3.236521661254386562e+00
5.564130425651674886e+04 -6.960398620149990112e-01
5.564130425651695987e+04 1.887515045500965494e+00
5.564130425651759288e+04 -4.208219273024417006e+00
5.564130425651856785e+04 -3.639543213845913172e+00
5.564130425651866244e+04 1.836023434117734610e+00
5.564130425651896076e+04 -4.854485116562565206e-01
5.564130425651989208e+04 -7.011124076987854670e-01
5.564130425652220583e+04 5.060200336328050108e-01
5.564130425652339181e+04 3.397246250459537098e+00
5.564130425652382837e+04 -8.114192931559237598e-01
5.564130425652387203e+04 5.266906530657473162e+00
5.564130425652494887e+04 4.358266608928823338e+00
5.564130425652502163e+04 1.047971072742891252e+00
5.564130425652639678e+04 5.738612969293687138e-01
5.564130425652676786e+04 2.371425573560547839e+00
5.564130425652708072e+04 1.532684341379500825e+00
5.564130425652735721e+04 -1.759500528819611387e-01
5.564130425652873964e+04 2.254337359529115847e+00
5.564130425652937993e+04 3.474619251063479020e+00
5.567022448314072972e+04 -2.519721228974863170e+00
5.567022448314154462e+04 -2.669390380261435602e+00
5.567022448314162466e+04 -8.561543693443018910e-01
5.567022448314197391e+04 -1.463863420071864985e+00
5.567022448314436770e+04 6.463134322848556046e-01
5.567022448314449866e+04 -1.438227372474975896e+00
5.567022448314605572e+04 -5.078596521695767363e-01
5.567022448314710346e+04 -1.987555877268958771e+00
5.567022448314799840e+04 -4.832996643274261039e-01
5.567022448314807116e+04 -1.601312836783627125e+00
5.567022448315290239e+04 -9.675739005889407718e-01
5.567022448315389920e+04 -4.795331508025074463e+00
5.567022448315584916e+04 -9.069659109630517912e-01
5.567022448315644579e+04 -9.183872091998458442e-01
5.567022448315651127e+04 -2.262540795472862243e+00
5.567022448315806105e+04 -2.091150301977139581e+00
5.567022448315836664e+04 3.605119614263210814e-01
5.567022448315926158e+04 1.835178683232055796e+00
5.567022448316010559e+04 -2.109166586104802288e-01
5.567022448316117516e+04 -1.714781185801288244e+00
5.567022448316278314e+04 -1.562551012298438513e+00
5.567022448316305235e+04 -5.028559743100428081e-01
5.567022448316431110e+04 -1.897795276767695549e+00
5.567022448316443479e+04 -1.906982674953652479e+00
5.567022448316481314e+04 -1.518462692027294336e+00
5.567022448316676309e+04 1.277205114368504146e+00
5.567022448316740338e+04 -1.900483274035032366e+00
5.567022448316826194e+04 -2.282790087937530465e+00
5.567022448316832015e+04 -3.060174392911763519e+00
5.567022448316888767e+04 1.804771386682656464e+00
5.567022448316896771e+04 -3.873440986467504565e+00
5.567022448317005183e+04 -3.020947710612527537e+00
5.567022448317056114e+04 -8.584192907821028284e-02
5.567022448317144153e+04 -3.183673770963096228e+00
5.567022448317185626e+04 -2.117995840738354563e+00
5.567022448317439557e+04 -5.423602800260011181e-01
5.567022448317497765e+04 -4.194397329513344985e+00
5.567022448317549424e+04 1.760142884414633624e+00
5.567022448317566159e+04 -3.266104252415081177e+00
5.567022448317873204e+04 -3.411342189631640043e+00
5.567022448317882663e+04 -9.068238710754263909e-01
